"Afumigatus";"cluster"
"AFUA_3G10960";"cluster_12679"
"AFUA_1G00810";"cluster_12975"
"AFUA_4G06670";"cluster_12975"
"AFUA_4G04700";"cluster_12714"
"AFUA_1G13150";"cluster_13067"
"AFUA_4G08580";"cluster_13057"
"AFUA_8G07130";"cluster_13057"
"AFUA_3G07570";"cluster_13013"
"AFUA_4G03870";"cluster_13073"
"AFUA_7G05110";"cluster_10705"
"AFUA_6G06760";"cluster_13081"
"AFUA_6G09200";"cluster_13098"
"AFUA_1G05630";"cluster_13097"
"AFUA_7G04520";"cluster_12239"
"AFUA_3G08560";"cluster_11913"
"AFUA_3G07930";"cluster_12185"
"AFUA_5G06990";"cluster_2975"
"AFUA_4G08290";"cluster_11474"
"AFUA_2G01400";"cluster_13106"
"AFUA_5G09340";"cluster_13089"
"AFUA_3G14665";"cluster_13115"
"AFUA_3G07310";"cluster_12696"
"AFUA_1G16600";"cluster_12504"
"AFUA_3G09060";"cluster_13044"
"AFUA_3G09760";"cluster_13134"
"AFUA_2G10030";"cluster_12599"
"AFUA_7G07000";"cluster_13137"
"AFUA_5G12130";"cluster_13139"
"AFUA_3G14300";"cluster_10733"
"AFUA_6G04030";"cluster_13138"
"AFUA_1G06350";"cluster_13153"
"AFUA_5G11920";"cluster_13161"
"AFUA_6G10480";"cluster_13169"
"AFUA_4G14270";"cluster_1333"
"AFUA_1G13270";"cluster_9085"
"AFUA_5G07940";"cluster_12433"
"AFUA_6G10020";"cluster_12624"
"AFUA_1G17010";"cluster_12116"
"AFUA_8G02500";"cluster_12116"
"AFUA_1G15640";"cluster_13196"
"AFUA_2G04210";"cluster_7978"
"AFUA_6G02780";"cluster_13197"
"AFUA_4G03210";"cluster_13066"
"AFUA_4G13550";"cluster_13220"
"AFUA_7G01930";"cluster_13141"
"AFUA_4G07250";"cluster_13224"
"AFUA_4G13470";"cluster_12916"
"AFUA_6G04790";"cluster_13219"
"AFUA_2G07590";"cluster_13202"
"AFUA_2G16990";"cluster_11702"
"AFUA_1G13560";"cluster_13002"
"AFUA_2G16120";"cluster_13231"
"AFUA_4G00440";"cluster_12848"
"AFUA_5G05950";"cluster_11285"
"AFUA_7G06490";"cluster_11081"
"AFUA_1G09430";"cluster_13087"
"AFUA_3G05390";"cluster_13257"
"AFUA_2G11860";"cluster_13263"
"AFUA_2G01310";"cluster_13154"
"AFUA_1G12130";"cluster_13266"
"AFUA_6G06440";"cluster_13259"
"AFUA_4G08710";"cluster_12455"
"AFUA_6G06450";"cluster_13282"
"AFUA_2G14820";"cluster_13244"
"AFUA_2G08920";"cluster_13285"
"AFUA_8G07090";"cluster_12958"
"AFUA_6G06430";"cluster_12914"
"AFUA_6G09060";"cluster_13291"
"AFUA_3G10010";"cluster_13290"
"AFUA_2G13040";"cluster_13288"
"AFUA_3G06010";"cluster_13241"
"AFUA_2G17300";"cluster_13315"
"AFUA_7G01460";"cluster_12329"
"AFUA_1G10180";"cluster_13164"
"AFUA_6G08070";"cluster_11884"
"AFUA_4G12370";"cluster_11737"
"AFUA_1G01330";"cluster_13253"
"AFUA_3G13080";"cluster_12434"
"AFUA_4G13290";"cluster_13242"
"AFUA_5G12880";"cluster_13323"
"AFUA_5G06790";"cluster_12385"
"AFUA_5G02870";"cluster_12899"
"AFUA_5G09670";"cluster_13341"
"AFUA_2G08890";"cluster_13347"
"AFUA_3G06840";"cluster_13272"
"AFUA_5G14180";"cluster_13163"
"AFUA_1G07530";"cluster_13348"
"AFUA_8G00610";"cluster_11696"
"AFUA_5G13470";"cluster_13353"
"AFUA_3G07970";"cluster_8409"
"AFUA_2G09820";"cluster_13038"
"AFUA_2G01890";"cluster_13363"
"AFUA_7G01480";"cluster_13030"
"AFUA_4G10440";"cluster_7543"
"AFUA_4G10430";"cluster_7543"
"AFUA_2G16390";"cluster_13396"
"AFUA_8G02420";"cluster_13217"
"AFUA_5G06160";"cluster_13362"
"AFUA_8G05120";"cluster_13178"
"AFUA_2G12320";"cluster_12849"
"AFUA_5G05450";"cluster_13408"
"AFUA_6G11270";"cluster_12508"
"AFUA_2G03780";"cluster_13018"
"AFUA_7G04980";"cluster_13333"
"AFUA_4G00520";"cluster_10380"
"AFUA_1G02810";"cluster_13448"
"AFUA_1G16510";"cluster_13447"
"AFUA_1G11010";"cluster_13451"
"AFUA_8G06200";"cluster_13456"
"AFUA_6G08960";"cluster_13459"
"AFUA_4G09820";"cluster_13492"
"AFUA_8G05910";"cluster_13395"
"AFUA_7G06400";"cluster_13395"
"AFUA_8G04760";"cluster_12098"
"AFUA_1G10870";"cluster_13502"
"AFUA_2G07660";"cluster_13427"
"AFUA_5G09060";"cluster_13305"
"AFUA_1G15530";"cluster_13493"
"AFUA_2G16560";"cluster_11708"
"AFUA_6G08610";"cluster_11556"
"AFUA_5G06360";"cluster_13491"
"AFUA_4G00910";"cluster_13486"
"AFUA_3G09150";"cluster_13500"
"AFUA_3G11300";"cluster_13359"
"AFUA_2G14390";"cluster_12050"
"AFUA_1G12050";"cluster_12246"
"AFUA_5G11000";"cluster_13529"
"AFUA_3G01210";"cluster_13535"
"AFUA_5G14040";"cluster_1174"
"AFUA_4G01040";"cluster_13503"
"AFUA_3G02370";"cluster_13532"
"AFUA_2G15190";"cluster_11685"
"AFUA_6G08630";"cluster_13557"
"AFUA_5G06620";"cluster_11907"
"AFUA_6G06390";"cluster_13479"
"AFUA_2G03850";"cluster_13556"
"AFUA_7G05890";"cluster_9814"
"AFUA_6G00460";"cluster_13596"
"AFUA_5G02900";"cluster_13469"
"AFUA_4G03880";"cluster_12129"
"AFUA_5G07270";"cluster_13530"
"AFUA_5G13530";"cluster_13403"
"AFUA_6G06930";"cluster_13597"
"AFUA_6G12920";"cluster_13602"
"AFUA_3G08690";"cluster_13617"
"AFUA_4G12840";"cluster_13626"
"AFUA_2G11440";"cluster_13114"
"AFUA_1G09720";"cluster_13428"
"AFUA_1G03630";"cluster_13239"
"AFUA_6G09140";"cluster_13270"
"AFUA_5G07040";"cluster_12903"
"AFUA_1G02985";"cluster_4434"
"AFUA_1G02600";"cluster_13594"
"AFUA_7G02300";"cluster_13508"
"AFUA_5G10010";"cluster_13126"
"AFUA_2G00530";"cluster_11118"
"AFUA_2G01330";"cluster_13662"
"AFUA_3G14810";"cluster_13660"
"AFUA_5G03220";"cluster_13578"
"AFUA_5G00600";"cluster_11880"
"AFUA_1G01870";"cluster_13692"
"AFUA_1G01900";"cluster_13604"
"AFUA_8G06860";"cluster_12587"
"AFUA_5G08200";"cluster_13243"
"AFUA_5G08800";"cluster_13429"
"AFUA_1G15680";"cluster_6005"
"AFUA_4G10230";"cluster_13727"
"AFUA_3G08620";"cluster_12299"
"AFUA_4G10690";"cluster_13737"
"AFUA_5G10470";"cluster_13665"
"AFUA_4G13765";"cluster_13736"
"AFUA_4G10020";"cluster_13741"
"AFUA_2G09700";"cluster_13733"
"AFUA_1G07570";"cluster_13734"
"AFUA_5G01020";"cluster_13640"
"AFUA_2G15280";"cluster_12157"
"AFUA_3G11860";"cluster_12722"
"AFUA_6G04670";"cluster_13684"
"AFUA_6G07360";"cluster_13765"
"AFUA_2G12100";"cluster_13715"
"AFUA_8G01510";"cluster_13744"
"AFUA_2G11290";"cluster_13679"
"AFUA_6G12780";"cluster_13770"
"AFUA_6G12740";"cluster_12410"
"AFUA_3G10400";"cluster_13793"
"AFUA_2G13910";"cluster_13750"
"AFUA_3G01470";"cluster_13605"
"AFUA_4G12050";"cluster_13798"
"AFUA_1G00530";"cluster_13798"
"AFUA_2G14070";"cluster_13229"
"AFUA_2G01880";"cluster_8846"
"AFUA_2G01160";"cluster_13761"
"AFUA_7G03960";"cluster_13671"
"AFUA_8G01580";"cluster_9578"
"AFUA_5G08270";"cluster_13442"
"AFUA_6G04700";"cluster_13818"
"AFUA_8G00930";"cluster_13802"
"AFUA_4G01290";"cluster_13802"
"AFUA_1G09920";"cluster_13742"
"AFUA_7G06270";"cluster_13335"
"AFUA_8G05440";"cluster_12825"
"AFUA_1G14110";"cluster_13337"
"AFUA_6G04200";"cluster_13824"
"AFUA_1G05460";"cluster_13085"
"AFUA_6G13310";"cluster_13846"
"AFUA_4G09940";"cluster_13494"
"AFUA_3G06670";"cluster_13821"
"AFUA_1G02890";"cluster_13644"
"AFUA_4G06710";"cluster_13857"
"AFUA_3G08800";"cluster_13673"
"AFUA_5G05460";"cluster_13858"
"AFUA_6G11590";"cluster_13511"
"AFUA_7G03730";"cluster_13752"
"AFUA_1G03035";"cluster_13551"
"AFUA_3G03445";"cluster_12211"
"AFUA_3G07920";"cluster_13751"
"AFUA_5G11150";"cluster_13811"
"AFUA_5G05760";"cluster_13872"
"AFUA_5G12035";"cluster_13786"
"AFUA_2G15510";"cluster_13881"
"AFUA_2G15500";"cluster_13881"
"AFUA_2G14190";"cluster_13876"
"AFUA_8G05790";"cluster_13790"
"AFUA_3G03490";"cluster_9182"
"AFUA_2G07770";"cluster_13828"
"AFUA_8G00910";"cluster_13907"
"AFUA_6G13950";"cluster_13852"
"AFUA_4G10940";"cluster_12600"
"AFUA_3G11600";"cluster_13082"
"AFUA_1G06420";"cluster_13868"
"AFUA_5G14100";"cluster_12690"
"AFUA_8G05870";"cluster_13905"
"AFUA_6G02600";"cluster_12204"
"AFUA_5G14640";"cluster_13942"
"AFUA_6G05310";"cluster_13921"
"AFUA_7G00850";"cluster_13949"
"AFUA_2G01480";"cluster_13929"
"AFUA_6G08930";"cluster_13190"
"AFUA_8G02480";"cluster_13616"
"AFUA_6G03810";"cluster_13455"
"AFUA_7G06150";"cluster_13969"
"AFUA_1G16080";"cluster_13303"
"AFUA_5G14990";"cluster_13303"
"AFUA_2G13200";"cluster_13967"
"AFUA_1G10430";"cluster_13973"
"AFUA_5G03260";"cluster_13924"
"AFUA_5G10610";"cluster_12109"
"AFUA_5G12830";"cluster_13993"
"AFUA_4G11880";"cluster_13992"
"AFUA_1G10700";"cluster_13845"
"AFUA_2G00590";"cluster_13994"
"AFUA_1G04730";"cluster_13953"
"AFUA_2G10600";"cluster_13896"
"AFUA_4G12150";"cluster_14007"
"AFUA_7G08300";"cluster_14006"
"AFUA_7G07050";"cluster_14006"
"AFUA_4G10800";"cluster_14016"
"AFUA_1G10570";"cluster_14018"
"AFUA_6G14460";"cluster_14020"
"AFUA_3G03270";"cluster_14003"
"AFUA_5G13890";"cluster_14019"
"AFUA_4G05890";"cluster_13420"
"AFUA_2G03770";"cluster_14059"
"AFUA_2G05690";"cluster_13977"
"AFUA_1G06240";"cluster_14067"
"AFUA_8G05360";"cluster_14068"
"AFUA_2G11770";"cluster_14074"
"AFUA_5G01430";"cluster_6200"
"AFUA_5G01420";"cluster_6200"
"AFUA_1G09850";"cluster_12340"
"AFUA_7G05680";"cluster_14092"
"AFUA_6G07740";"cluster_14091"
"AFUA_3G12280";"cluster_13988"
"AFUA_6G07590";"cluster_13962"
"AFUA_3G08140";"cluster_13908"
"AFUA_7G03990";"cluster_13918"
"AFUA_4G12100";"cluster_14058"
"AFUA_1G03420";"cluster_13753"
"AFUA_1G12875";"cluster_12920"
"AFUA_2G12230";"cluster_14119"
"AFUA_2G17080";"cluster_13284"
"AFUA_6G04240";"cluster_14117"
"AFUA_5G09490";"cluster_13773"
"AFUA_4G06610";"cluster_14076"
"AFUA_1G12160";"cluster_10912"
"AFUA_1G13570";"cluster_11373"
"AFUA_6G02810";"cluster_14142"
"AFUA_7G04650";"cluster_14170"
"AFUA_4G07390";"cluster_14174"
"AFUA_4G05860";"cluster_13880"
"AFUA_5G14410";"cluster_14107"
"AFUA_4G13280";"cluster_4197"
"AFUA_7G04690";"cluster_13710"
"AFUA_4G10270";"cluster_13701"
"AFUA_5G11950";"cluster_13809"
"AFUA_6G02110";"cluster_14188"
"AFUA_3G02420";"cluster_13656"
"AFUA_4G01400";"cluster_13656"
"AFUA_6G02090";"cluster_14194"
"AFUA_4G11580";"cluster_14199"
"AFUA_5G14970";"cluster_11784"
"AFUA_1G16060";"cluster_11784"
"AFUA_7G07040";"cluster_11345"
"AFUA_2G04240";"cluster_14161"
"AFUA_6G02800";"cluster_13887"
"AFUA_1G05990";"cluster_14228"
"AFUA_6G10130";"cluster_14109"
"AFUA_8G06980";"cluster_14109"
"AFUA_1G11470";"cluster_14225"
"AFUA_3G00810";"cluster_14246"
"AFUA_3G09940";"cluster_12688"
"AFUA_5G01770";"cluster_12915"
"AFUA_1G09050";"cluster_14265"
"AFUA_4G10710";"cluster_14262"
"AFUA_7G02190";"cluster_14166"
"AFUA_2G13550";"cluster_11958"
"AFUA_2G12400";"cluster_14280"
"AFUA_4G13140";"cluster_14298"
"AFUA_5G06350";"cluster_12740"
"AFUA_4G07870";"cluster_14296"
"AFUA_2G12260";"cluster_14310"
"AFUA_2G16200";"cluster_14304"
"AFUA_8G01530";"cluster_14150"
"AFUA_2G14320";"cluster_14150"
"AFUA_4G00730";"cluster_14150"
"AFUA_1G10497";"cluster_14313"
"AFUA_5G14680";"cluster_8112"
"AFUA_5G14840";"cluster_8112"
"AFUA_1G16115";"cluster_13210"
"AFUA_8G06630";"cluster_13210"
"AFUA_8G04900";"cluster_14321"
"AFUA_1G06610";"cluster_14295"
"AFUA_3G14340";"cluster_14325"
"AFUA_1G07360";"cluster_14340"
"AFUA_4G01105";"cluster_9571"
"AFUA_2G11680";"cluster_13262"
"AFUA_1G03160";"cluster_12725"
"AFUA_4G07000";"cluster_13915"
"AFUA_5G04140";"cluster_14375"
"AFUA_1G17050";"cluster_14352"
"AFUA_6G01830";"cluster_14209"
"AFUA_3G07560";"cluster_12845"
"AFUA_1G04720";"cluster_13965"
"AFUA_7G05650";"cluster_14381"
"AFUA_2G08950";"cluster_14272"
"AFUA_2G05740";"cluster_13775"
"AFUA_7G01570";"cluster_14389"
"AFUA_6G03100";"cluster_11890"
"AFUA_3G06380";"cluster_13721"
"AFUA_5G03460";"cluster_14391"
"AFUA_1G15390";"cluster_14415"
"AFUA_6G08430";"cluster_11369"
"AFUA_5G09560";"cluster_13569"
"AFUA_2G01360";"cluster_14027"
"AFUA_2G09210";"cluster_14261"
"AFUA_4G12430";"cluster_13534"
"AFUA_3G08850";"cluster_14438"
"AFUA_1G09230";"cluster_13842"
"AFUA_4G04550";"cluster_13148"
"AFUA_4G12880";"cluster_14416"
"AFUA_1G01790";"cluster_14167"
"AFUA_1G17650";"cluster_14238"
"AFUA_7G04220";"cluster_13599"
"AFUA_6G12220";"cluster_14128"
"AFUA_1G08765";"cluster_13731"
"AFUA_4G09640";"cluster_14431"
"AFUA_2G08430";"cluster_14506"
"AFUA_3G00470";"cluster_11673"
"AFUA_2G10500";"cluster_14520"
"AFUA_3G09790";"cluster_13937"
"AFUA_1G17120";"cluster_14406"
"AFUA_6G04750";"cluster_14533"
"AFUA_6G13300";"cluster_12980"
"AFUA_6G11060";"cluster_13959"
"AFUA_7G04430";"cluster_14525"
"AFUA_3G14040";"cluster_14538"
"AFUA_2G05500";"cluster_12955"
"AFUA_2G03720";"cluster_14316"
"AFUA_3G07430";"cluster_14316"
"AFUA_4G09700";"cluster_14411"
"AFUA_5G13920";"cluster_13155"
"AFUA_5G11100";"cluster_13917"
"AFUA_2G09355";"cluster_14574"
"AFUA_5G04320";"cluster_13723"
"AFUA_6G13100";"cluster_14269"
"AFUA_3G03950";"cluster_13466"
"AFUA_1G09700";"cluster_14594"
"AFUA_1G14060";"cluster_14598"
"AFUA_1G03840";"cluster_14457"
"AFUA_4G09660";"cluster_13825"
"AFUA_5G11830";"cluster_14600"
"AFUA_4G10510";"cluster_14599"
"AFUA_2G13170";"cluster_12847"
"AFUA_5G09700";"cluster_14615"
"AFUA_8G04780";"cluster_14570"
"AFUA_7G02310";"cluster_13311"
"AFUA_8G04440";"cluster_14192"
"AFUA_5G09910";"cluster_14587"
"AFUA_1G09680";"cluster_14623"
"AFUA_8G05030";"cluster_14414"
"AFUA_1G08820";"cluster_14620"
"AFUA_1G06460";"cluster_12525"
"AFUA_4G13990";"cluster_14490"
"AFUA_4G11000";"cluster_14649"
"AFUA_5G11380";"cluster_13520"
"AFUA_1G10840";"cluster_14652"
"AFUA_6G14050";"cluster_5891"
"AFUA_1G14780";"cluster_14655"
"AFUA_6G11490";"cluster_14236"
"AFUA_4G09300";"cluster_14458"
"AFUA_5G06960";"cluster_14689"
"AFUA_6G00760";"cluster_14207"
"AFUA_6G04150";"cluster_14693"
"AFUA_1G15020";"cluster_14197"
"AFUA_2G14890";"cluster_14632"
"AFUA_2G15440";"cluster_10656"
"AFUA_2G05085";"cluster_13192"
"AFUA_5G01960";"cluster_14606"
"AFUA_2G03730";"cluster_13387"
"AFUA_5G05560";"cluster_14551"
"AFUA_6G04430";"cluster_14285"
"AFUA_6G04690";"cluster_14681"
"AFUA_1G05570";"cluster_14677"
"AFUA_2G06205";"cluster_13093"
"AFUA_1G05430";"cluster_14608"
"AFUA_2G02400";"cluster_13947"
"AFUA_2G01860";"cluster_14219"
"AFUA_6G02260";"cluster_13312"
"AFUA_5G13995";"cluster_13820"
"AFUA_5G11230";"cluster_14747"
"AFUA_4G05915";"cluster_14719"
"AFUA_3G10980";"cluster_14585"
"AFUA_6G06700";"cluster_14515"
"AFUA_1G09490";"cluster_14700"
"AFUA_5G05970";"cluster_13986"
"AFUA_5G08950";"cluster_13209"
"AFUA_1G02190";"cluster_14489"
"AFUA_5G01662";"cluster_3677"
"AFUA_3G07330";"cluster_14757"
"AFUA_3G04060";"cluster_14780"
"AFUA_5G03485";"cluster_13034"
"AFUA_4G14010";"cluster_13783"
"AFUA_1G14550";"cluster_14811"
"AFUA_1G14040";"cluster_14547"
"AFUA_1G12780";"cluster_14810"
"AFUA_5G11860";"cluster_14467"
"AFUA_4G01120";"cluster_14831"
"AFUA_6G09160";"cluster_14679"
"AFUA_2G15360";"cluster_12371"
"AFUA_8G06380";"cluster_14605"
"AFUA_7G08610";"cluster_14605"
"AFUA_2G09180";"cluster_14843"
"AFUA_5G08490";"cluster_14680"
"AFUA_8G05340";"cluster_14629"
"AFUA_6G04320";"cluster_14621"
"AFUA_2G18070";"cluster_14471"
"AFUA_5G13650";"cluster_12500"
"AFUA_3G15240";"cluster_14297"
"AFUA_2G13350";"cluster_14235"
"AFUA_7G00370";"cluster_14883"
"AFUA_4G11920";"cluster_14877"
"AFUA_1G09220";"cluster_14618"
"AFUA_3G10340";"cluster_12305"
"AFUA_6G06900";"cluster_12305"
"AFUA_4G04690";"cluster_14866"
"AFUA_3G06070";"cluster_14918"
"AFUA_5G02110";"cluster_14923"
"AFUA_1G13780";"cluster_14919"
"AFUA_3G13340";"cluster_14910"
"AFUA_6G12620";"cluster_14815"
"AFUA_2G10090";"cluster_14935"
"AFUA_5G10750";"cluster_14804"
"AFUA_2G14300";"cluster_14832"
"AFUA_7G05610";"cluster_7420"
"AFUA_4G07420";"cluster_14952"
"AFUA_2G03160";"cluster_14957"
"AFUA_1G07420";"cluster_14949"
"AFUA_1G16960";"cluster_14971"
"AFUA_6G14370";"cluster_14754"
"AFUA_6G02930";"cluster_14987"
"AFUA_6G12700";"cluster_14571"
"AFUA_4G12540";"cluster_6030"
"AFUA_3G12080";"cluster_14393"
"AFUA_2G10980";"cluster_14393"
"AFUA_3G13360";"cluster_15024"
"AFUA_1G04660";"cluster_14182"
"AFUA_7G06610";"cluster_14034"
"AFUA_1G02820";"cluster_13374"
"AFUA_1G09380";"cluster_15012"
"AFUA_4G07510";"cluster_14762"
"AFUA_3G12110";"cluster_15047"
"AFUA_5G11640";"cluster_13696"
"AFUA_4G09000";"cluster_15055"
"AFUA_4G11810";"cluster_12919"
"AFUA_5G03900";"cluster_14840"
"AFUA_6G03820";"cluster_15022"
"AFUA_5G01440";"cluster_15025"
"AFUA_6G02280";"cluster_15025"
"AFUA_1G11130";"cluster_15075"
"AFUA_2G15800";"cluster_11414"
"AFUA_8G04320";"cluster_15035"
"AFUA_5G06310";"cluster_14666"
"AFUA_3G13820";"cluster_14958"
"AFUA_8G06405";"cluster_12143"
"AFUA_4G08980";"cluster_15052"
"AFUA_3G10730";"cluster_15094"
"AFUA_2G10540";"cluster_14742"
"AFUA_1G04320";"cluster_15100"
"AFUA_2G13330";"cluster_15122"
"AFUA_8G03980";"cluster_15039"
"AFUA_5G00170";"cluster_14397"
"AFUA_7G08390";"cluster_14397"
"AFUA_2G11100";"cluster_13654"
"AFUA_2G00980";"cluster_15028"
"AFUA_2G02230";"cluster_15050"
"AFUA_3G06300";"cluster_14895"
"AFUA_2G03210";"cluster_14185"
"AFUA_1G16280";"cluster_15153"
"AFUA_3G13040";"cluster_14988"
"AFUA_4G06770";"cluster_13473"
"AFUA_1G06580";"cluster_14925"
"AFUA_1G03040";"cluster_14095"
"AFUA_6G04020";"cluster_14899"
"AFUA_2G17410";"cluster_13964"
"AFUA_4G10650";"cluster_10217"
"AFUA_4G10630";"cluster_10217"
"AFUA_4G03540";"cluster_11003"
"AFUA_3G06690";"cluster_14926"
"AFUA_8G02730";"cluster_15210"
"AFUA_2G00967";"cluster_13932"
"AFUA_8G04350";"cluster_15191"
"AFUA_6G10560";"cluster_15205"
"AFUA_8G05720";"cluster_14921"
"AFUA_3G11340";"cluster_15209"
"AFUA_2G06030";"cluster_14486"
"AFUA_1G09000";"cluster_14114"
"AFUA_3G09570";"cluster_14984"
"AFUA_2G05720";"cluster_15174"
"AFUA_5G11740";"cluster_15032"
"AFUA_2G16370";"cluster_14203"
"AFUA_4G06340";"cluster_15129"
"AFUA_7G05090";"cluster_5678"
"AFUA_6G06490";"cluster_12241"
"AFUA_2G16550";"cluster_14768"
"AFUA_4G12290";"cluster_14622"
"AFUA_3G08180";"cluster_13904"
"AFUA_1G05180";"cluster_15281"
"AFUA_3G14130";"cluster_15036"
"AFUA_5G03210";"cluster_13808"
"AFUA_5G09240";"cluster_15291"
"AFUA_6G08230";"cluster_15285"
"AFUA_1G01530";"cluster_15044"
"AFUA_1G10090";"cluster_15233"
"AFUA_1G09410";"cluster_15305"
"AFUA_6G04540";"cluster_14942"
"AFUA_6G06470";"cluster_15179"
"AFUA_3G06970";"cluster_14051"
"AFUA_3G10700";"cluster_15344"
"AFUA_4G05910";"cluster_14746"
"AFUA_3G03650";"cluster_14103"
"AFUA_4G10960";"cluster_15312"
"AFUA_3G09930";"cluster_7193"
"AFUA_2G08720";"cluster_15353"
"AFUA_2G05950";"cluster_15359"
"AFUA_4G13040";"cluster_15311"
"AFUA_7G00510";"cluster_15013"
"AFUA_7G02270";"cluster_15376"
"AFUA_4G00870";"cluster_15375"
"AFUA_8G04650";"cluster_14539"
"AFUA_2G02060";"cluster_15206"
"AFUA_3G07000";"cluster_15402"
"AFUA_3G12840";"cluster_15386"
"AFUA_8G04870";"cluster_9022"
"AFUA_3G10330";"cluster_15292"
"AFUA_2G08570";"cluster_15272"
"AFUA_4G05920";"cluster_15441"
"AFUA_3G01430";"cluster_15444"
"AFUA_6G14240";"cluster_15440"
"AFUA_6G04630";"cluster_15439"
"AFUA_6G08290";"cluster_14699"
"AFUA_2G11700";"cluster_15262"
"AFUA_1G07630";"cluster_14893"
"AFUA_5G10740";"cluster_15058"
"AFUA_1G04690";"cluster_15443"
"AFUA_8G05310";"cluster_15472"
"AFUA_3G13370";"cluster_12950"
"AFUA_1G04940";"cluster_15477"
"AFUA_2G04610";"cluster_15407"
"AFUA_2G02710";"cluster_15264"
"AFUA_5G01860";"cluster_15473"
"AFUA_4G04750";"cluster_15496"
"AFUA_2G08320";"cluster_15505"
"AFUA_5G09680";"cluster_14880"
"AFUA_1G01500";"cluster_14094"
"AFUA_2G00460";"cluster_14094"
"AFUA_5G12820";"cluster_15516"
"AFUA_7G05640";"cluster_14607"
"AFUA_5G07480";"cluster_15260"
"AFUA_4G13240";"cluster_15535"
"AFUA_4G03030";"cluster_15517"
"AFUA_7G01210";"cluster_13276"
"AFUA_4G09750";"cluster_14543"
"AFUA_2G12070";"cluster_6910"
"AFUA_6G01850";"cluster_9294"
"AFUA_5G10620";"cluster_15451"
"AFUA_3G14540";"cluster_15559"
"AFUA_3G14260";"cluster_15570"
"AFUA_8G07160";"cluster_15482"
"AFUA_3G02740";"cluster_15557"
"AFUA_1G09754";"cluster_15574"
"AFUA_3G06370";"cluster_13300"
"AFUA_2G04800";"cluster_15080"
"AFUA_7G04960";"cluster_15157"
"AFUA_6G03910";"cluster_15525"
"AFUA_4G05990";"cluster_15579"
"AFUA_2G15312";"cluster_8271"
"AFUA_4G10560";"cluster_15602"
"AFUA_5G02200";"cluster_14427"
"AFUA_4G10240";"cluster_15605"
"AFUA_6G13640";"cluster_9187"
"AFUA_5G01380";"cluster_14249"
"AFUA_3G03060";"cluster_15591"
"AFUA_3G14430";"cluster_15635"
"AFUA_5G06380";"cluster_14580"
"AFUA_6G11150";"cluster_15636"
"AFUA_1G09810";"cluster_15639"
"AFUA_6G07560";"cluster_11627"
"AFUA_2G00150";"cluster_12687"
"AFUA_7G05950";"cluster_15645"
"AFUA_8G02450";"cluster_14661"
"AFUA_7G01470";"cluster_15649"
"AFUA_6G04660";"cluster_12629"
"AFUA_1G13790";"cluster_12629"
"AFUA_3G14210";"cluster_15536"
"AFUA_1G11730";"cluster_15673"
"AFUA_1G04530";"cluster_15676"
"AFUA_1G16560";"cluster_8883"
"AFUA_7G06010";"cluster_15690"
"AFUA_1G03810";"cluster_15470"
"AFUA_6G12500";"cluster_14553"
"AFUA_6G04300";"cluster_15697"
"AFUA_1G16840";"cluster_15713"
"AFUA_6G13170";"cluster_15718"
"AFUA_5G01170";"cluster_15242"
"AFUA_8G03890";"cluster_15120"
"AFUA_1G14970";"cluster_15721"
"AFUA_3G03380";"cluster_14707"
"AFUA_5G11320";"cluster_15732"
"AFUA_1G16635";"cluster_14456"
"AFUA_4G00280";"cluster_13920"
"AFUA_3G07370";"cluster_15506"
"AFUA_6G02460";"cluster_15449"
"AFUA_8G07190";"cluster_15704"
"AFUA_3G09690";"cluster_15132"
"AFUA_4G10280";"cluster_15757"
"AFUA_3G12520";"cluster_15746"
"AFUA_6G03930";"cluster_10223"
"AFUA_1G12970";"cluster_15754"
"AFUA_4G10320";"cluster_15776"
"AFUA_5G07550";"cluster_15116"
"AFUA_3G11290";"cluster_15762"
"AFUA_4G13270";"cluster_15587"
"AFUA_5G09370";"cluster_15760"
"AFUA_3G11420";"cluster_15800"
"AFUA_6G03830";"cluster_15719"
"AFUA_2G17450";"cluster_14842"
"AFUA_3G08420";"cluster_15785"
"AFUA_3G09040";"cluster_15229"
"AFUA_3G03990";"cluster_15345"
"AFUA_5G00490";"cluster_11631"
"AFUA_2G04540";"cluster_11631"
"AFUA_4G04355";"cluster_15819"
"AFUA_1G05710";"cluster_5930"
"AFUA_4G11620";"cluster_15825"
"AFUA_1G11480";"cluster_15534"
"AFUA_6G10080";"cluster_15846"
"AFUA_3G10630";"cluster_15848"
"AFUA_4G08130";"cluster_15715"
"AFUA_4G03150";"cluster_15844"
"AFUA_3G13890";"cluster_15455"
"AFUA_7G02040";"cluster_10616"
"AFUA_1G01520";"cluster_15778"
"AFUA_4G02780";"cluster_10824"
"AFUA_6G02970";"cluster_15811"
"AFUA_4G02980";"cluster_14930"
"AFUA_4G07730";"cluster_15881"
"AFUA_3G14580";"cluster_15884"
"AFUA_2G07840";"cluster_15886"
"AFUA_2G08630";"cluster_15898"
"AFUA_6G09165";"cluster_15904"
"AFUA_6G02370";"cluster_15615"
"AFUA_7G06750";"cluster_15465"
"AFUA_1G09030";"cluster_15852"
"AFUA_2G08550";"cluster_13218"
"AFUA_2G01590";"cluster_15923"
"AFUA_4G09250";"cluster_15710"
"AFUA_7G06040";"cluster_15651"
"AFUA_5G00145";"cluster_15920"
"AFUA_7G08440";"cluster_15920"
