"Aniger";"cluster"
"1102528";"cluster_6299"
"1071007";"cluster_6299"
"1182769";"cluster_6299"
"205517";"cluster_6299"
"1157085";"cluster_6299"
"1150313";"cluster_6299"
"1083535";"cluster_6299"
"1009299";"cluster_6299"
"1172043";"cluster_6299"
"1083707";"cluster_6299"
"1118138";"cluster_6299"
"1082310";"cluster_6299"
"1118137";"cluster_6299"
"1118136";"cluster_6299"
"1075989";"cluster_6299"
"1009300";"cluster_6299"
"1132797";"cluster_6299"
"1162831";"cluster_6303"
"1132485";"cluster_6303"
"1182512";"cluster_6303"
"1206065";"cluster_6303"
"171318";"cluster_6303"
"1156920";"cluster_6303"
"1206067";"cluster_6303"
"1150098";"cluster_6303"
"1142771";"cluster_6303"
"1171714";"cluster_6303"
"1159888";"cluster_6270"
"1031921";"cluster_6270"
"1126304";"cluster_6270"
"1126305";"cluster_6270"
"1154000";"cluster_6270"
"1187137";"cluster_6270"
"1177694";"cluster_6270"
"1059593";"cluster_6270"
"1060276";"cluster_6270"
"1094289";"cluster_6270"
"1167256";"cluster_6270"
"1094805";"cluster_6270"
"50549";"cluster_6270"
"1110662";"cluster_6270"
"1110663";"cluster_6270"
"1138303";"cluster_6270"
"1059119";"cluster_6270"
"1110661";"cluster_6270"
"1093956";"cluster_6270"
"1126303";"cluster_6270"
"1093177";"cluster_6298"
"1221085";"cluster_6298"
"1064079";"cluster_6298"
"1110328";"cluster_6298"
"1221084";"cluster_6298"
"1159780";"cluster_6298"
"1153886";"cluster_6298"
"1167081";"cluster_6298"
"1138104";"cluster_6298"
"1221086";"cluster_6298"
"1093094";"cluster_6298"
"1093053";"cluster_6298"
"1186956";"cluster_6298"
"1065889";"cluster_6298"
"1221082";"cluster_6298"
"1125968";"cluster_6298"
"1125967";"cluster_6298"
"1110327";"cluster_6298"
"1110329";"cluster_6298"
"1177500";"cluster_6298"
"1068731";"cluster_6298"
"141096";"cluster_6298"
"1125966";"cluster_6298"
"1131792";"cluster_6309"
"1170996";"cluster_6309"
"1065578";"cluster_6309"
"1081947";"cluster_6309"
"132412";"cluster_6309"
"1070170";"cluster_6309"
"1082121";"cluster_6309"
"1081983";"cluster_6309"
"1077531";"cluster_6309"
"1149703";"cluster_6309"
"1178642";"cluster_6244"
"1068238";"cluster_6244"
"1096232";"cluster_6244"
"1139221";"cluster_6244"
"1096115";"cluster_6244"
"1096861";"cluster_6244"
"38999";"cluster_6244"
"1154566";"cluster_6244"
"1078991";"cluster_6244"
"1079548";"cluster_6244"
"1205718";"cluster_6323"
"1132344";"cluster_6323"
"36015";"cluster_6323"
"1171568";"cluster_6323"
"1182384";"cluster_6323"
"1182385";"cluster_6323"
"1171569";"cluster_6323"
"36014";"cluster_6323"
"1162709";"cluster_6323"
"1174713";"cluster_6325"
"1151916";"cluster_6325"
"1088716";"cluster_6325"
"1089313";"cluster_6325"
"1135398";"cluster_6325"
"1069493";"cluster_6325"
"1088076";"cluster_6325"
"1070233";"cluster_6325"
"173899";"cluster_6325"
"1078223";"cluster_6325"
"1069012";"cluster_4823"
"1097947";"cluster_4823"
"1129979";"cluster_4823"
"1129978";"cluster_4823"
"1228735";"cluster_4823"
"1098543";"cluster_4823"
"1075212";"cluster_4823"
"1098706";"cluster_4823"
"1114327";"cluster_4823"
"1114325";"cluster_4823"
"1114326";"cluster_4823"
"1129977";"cluster_4823"
"1073252";"cluster_4823"
"1161139";"cluster_4823"
"1155628";"cluster_4823"
"1228734";"cluster_4823"
"47354";"cluster_4823"
"1170950";"cluster_4823"
"1149676";"cluster_4823"
"1081867";"cluster_4823"
"1062831";"cluster_4823"
"1081803";"cluster_4823"
"1082232";"cluster_4823"
"50919";"cluster_4823"
"1064096";"cluster_4823"
"1064511";"cluster_4823"
"1141001";"cluster_4823"
"1180480";"cluster_4823"
"1228736";"cluster_4823"
"1189327";"cluster_4823"
"1169316";"cluster_4823"
"1131748";"cluster_4823"
"1018079";"cluster_6328"
"1184515";"cluster_6328"
"53232";"cluster_6328"
"1121100";"cluster_6328"
"1121099";"cluster_6328"
"1121098";"cluster_6328"
"1174414";"cluster_6328"
"1105462";"cluster_6328"
"1105461";"cluster_6328"
"1105460";"cluster_6328"
"1135110";"cluster_6328"
"1158134";"cluster_6328"
"1144385";"cluster_6328"
"1164746";"cluster_6328"
"1087231";"cluster_6328"
"1087738";"cluster_6328"
"1068986";"cluster_6328"
"1075734";"cluster_6328"
"1079018";"cluster_6328"
"1087796";"cluster_6328"
"1151768";"cluster_6328"
"1103314";"cluster_6326"
"1118930";"cluster_6326"
"1118929";"cluster_6326"
"1150718";"cluster_6326"
"1143243";"cluster_6326"
"1084338";"cluster_6326"
"1085114";"cluster_6326"
"1133343";"cluster_6326"
"1084745";"cluster_6326"
"1157350";"cluster_6326"
"1172595";"cluster_6326"
"1163429";"cluster_6326"
"1075175";"cluster_6326"
"1118928";"cluster_6326"
"1103313";"cluster_6326"
"1103315";"cluster_6326"
"1183130";"cluster_6326"
"1010959";"cluster_6326"
"212820";"cluster_6326"
"1074590";"cluster_6326"
"1071961";"cluster_6326"
"1143241";"cluster_6326"
"1143242";"cluster_6326"
"1010962";"cluster_6326"
"1010960";"cluster_6326"
"1160175";"cluster_6329"
"1111606";"cluster_6329"
"1223384";"cluster_6329"
"1096180";"cluster_6329"
"1154368";"cluster_6329"
"1060128";"cluster_6329"
"1223383";"cluster_6329"
"1138941";"cluster_6329"
"1167734";"cluster_6329"
"1067872";"cluster_6329"
"1127253";"cluster_6329"
"1178354";"cluster_6329"
"1111605";"cluster_6329"
"1187649";"cluster_6329"
"1095228";"cluster_6329"
"1127252";"cluster_6329"
"1096616";"cluster_6329"
"1063464";"cluster_6329"
"122793";"cluster_6329"
"1111607";"cluster_6329"
"1127254";"cluster_6329"
"1093787";"cluster_6172"
"1138500";"cluster_6172"
"1061015";"cluster_6172"
"1093821";"cluster_6172"
"1154115";"cluster_6172"
"1064028";"cluster_6172"
"1093977";"cluster_6172"
"190290";"cluster_6172"
"1065832";"cluster_6172"
"1177901";"cluster_6172"
"1183356";"cluster_6337"
"1133627";"cluster_6337"
"1172883";"cluster_6337"
"1209014";"cluster_6337"
"139758";"cluster_6337"
"1163650";"cluster_6337"
"1228477";"cluster_6330"
"1155536";"cluster_6330"
"1189260";"cluster_6330"
"1180369";"cluster_6330"
"176968";"cluster_6330"
"1169251";"cluster_6330"
"1228481";"cluster_6330"
"1140894";"cluster_6330"
"1148511";"cluster_6330"
"1161088";"cluster_6330"
"1131682";"cluster_6334"
"1081875";"cluster_6334"
"1082014";"cluster_6334"
"1082051";"cluster_6334"
"1149636";"cluster_6334"
"191795";"cluster_6334"
"1079786";"cluster_6334"
"1181029";"cluster_6334"
"1169857";"cluster_6334"
"1148989";"cluster_6334"
"1080492";"cluster_6334"
"1156022";"cluster_6334"
"1201122";"cluster_6334"
"1115099";"cluster_6334"
"1115098";"cluster_6334"
"1115100";"cluster_6334"
"1080164";"cluster_6334"
"188174";"cluster_6334"
"1071715";"cluster_6334"
"1070023";"cluster_6334"
"1072268";"cluster_6334"
"1143172";"cluster_6334"
"1170877";"cluster_6334"
"56345";"cluster_6308"
"1164212";"cluster_6308"
"1134428";"cluster_6308"
"1151376";"cluster_6308"
"1104705";"cluster_6308"
"1104706";"cluster_6308"
"1073297";"cluster_6308"
"1086375";"cluster_6308"
"1086364";"cluster_6308"
"1173700";"cluster_6308"
"1157838";"cluster_6308"
"1069563";"cluster_6308"
"1120339";"cluster_6308"
"1120337";"cluster_6308"
"1120338";"cluster_6308"
"1183947";"cluster_6308"
"1210909";"cluster_6308"
"1086292";"cluster_6308"
"1104707";"cluster_6308"
"1070142";"cluster_6308"
"1083718";"cluster_6331"
"1083770";"cluster_6331"
"1172181";"cluster_6331"
"1150400";"cluster_6331"
"1082831";"cluster_6331"
"172856";"cluster_6331"
"1069655";"cluster_6331"
"1072962";"cluster_6331"
"1078011";"cluster_6331"
"1132932";"cluster_6331"
"1153719";"cluster_6335"
"1030005";"cluster_6335"
"1125620";"cluster_6335"
"1146383";"cluster_6335"
"1166918";"cluster_6335"
"1177266";"cluster_6335"
"1093457";"cluster_6335"
"203868";"cluster_6335"
"1137879";"cluster_6335"
"1067234";"cluster_6335"
"1186784";"cluster_6335"
"1109984";"cluster_6335"
"1159662";"cluster_6335"
"1123522";"cluster_6122"
"1123523";"cluster_6122"
"1158960";"cluster_6122"
"1091000";"cluster_6122"
"213885";"cluster_6122"
"1216900";"cluster_6122"
"1067823";"cluster_6122"
"1090546";"cluster_6122"
"1107881";"cluster_6122"
"1165982";"cluster_6122"
"1175976";"cluster_6122"
"1107883";"cluster_6122"
"1062813";"cluster_6122"
"1107882";"cluster_6122"
"1123521";"cluster_6122"
"1152771";"cluster_6122"
"1136617";"cluster_6122"
"1066463";"cluster_6122"
"1185799";"cluster_6122"
"1090449";"cluster_6122"
"1184974";"cluster_6086"
"1165189";"cluster_6086"
"1135650";"cluster_6086"
"1174976";"cluster_6086"
"1214302";"cluster_6086"
"46951";"cluster_6086"
"1121888";"cluster_6086"
"1088175";"cluster_6086"
"1121887";"cluster_6086"
"1121886";"cluster_6086"
"1088488";"cluster_6086"
"1088738";"cluster_6086"
"1214301";"cluster_6086"
"1077275";"cluster_6086"
"1069142";"cluster_6086"
"1077260";"cluster_6086"
"1226899";"cluster_6339"
"1188643";"cluster_6339"
"1179667";"cluster_6339"
"1140221";"cluster_6339"
"187263";"cluster_6339"
"1147937";"cluster_6339"
"1168677";"cluster_6339"
"1087968";"cluster_6273"
"1073964";"cluster_6273"
"1151631";"cluster_6273"
"1164511";"cluster_6273"
"1105178";"cluster_6273"
"1016747";"cluster_6273"
"1120816";"cluster_6273"
"1174128";"cluster_6273"
"1158020";"cluster_6273"
"1184265";"cluster_6273"
"181551";"cluster_6273"
"1134837";"cluster_6273"
"1140095";"cluster_6346"
"1226563";"cluster_6346"
"1188526";"cluster_6346"
"54168";"cluster_6346"
"1179539";"cluster_6346"
"1147833";"cluster_6346"
"1168564";"cluster_6346"
"1171826";"cluster_6342"
"1206343";"cluster_6342"
"1132588";"cluster_6342"
"171099";"cluster_6342"
"1162915";"cluster_6342"
"1117784";"cluster_6342"
"1117785";"cluster_6342"
"1102175";"cluster_6342"
"1102176";"cluster_6342"
"1082738";"cluster_6342"
"1082582";"cluster_6342"
"1068545";"cluster_6342"
"1064503";"cluster_6342"
"1182604";"cluster_6342"
"1163095";"cluster_5194"
"1132819";"cluster_5194"
"1172067";"cluster_5194"
"1182790";"cluster_5194"
"55261";"cluster_5194"
"1009418";"cluster_5194"
"1143004";"cluster_5194"
"1143005";"cluster_5194"
"1206952";"cluster_5194"
"1107785";"cluster_6355"
"1107784";"cluster_6355"
"1175917";"cluster_6355"
"1090320";"cluster_6355"
"1090321";"cluster_6355"
"1136559";"cluster_6355"
"1068028";"cluster_6355"
"1090327";"cluster_6355"
"1165940";"cluster_6355"
"1185757";"cluster_6355"
"1158922";"cluster_6355"
"1123423";"cluster_6355"
"1123424";"cluster_6355"
"1123422";"cluster_6355"
"1152716";"cluster_6355"
"1065488";"cluster_6355"
"1061196";"cluster_6355"
"1107786";"cluster_6355"
"46137";"cluster_6355"
"1216739";"cluster_6355"
"1140378";"cluster_6236"
"1227283";"cluster_6236"
"1188804";"cluster_6236"
"1179832";"cluster_6236"
"52818";"cluster_6236"
"1168826";"cluster_6236"
"1097762";"cluster_6236"
"1068307";"cluster_6236"
"1098954";"cluster_6236"
"1078424";"cluster_6236"
"1113711";"cluster_6236"
"1113712";"cluster_6236"
"1129358";"cluster_6236"
"1129359";"cluster_6236"
"1163058";"cluster_6357"
"1132778";"cluster_6357"
"1206846";"cluster_6357"
"1172024";"cluster_6357"
"171293";"cluster_6357"
"1182751";"cluster_6357"
"1072430";"cluster_6146"
"1153158";"cluster_6146"
"1137085";"cluster_6146"
"1176453";"cluster_6146"
"184174";"cluster_6146"
"1091552";"cluster_6146"
"1093110";"cluster_6354"
"1064119";"cluster_6354"
"1153715";"cluster_6354"
"1109974";"cluster_6354"
"1220351";"cluster_6354"
"1159658";"cluster_6354"
"1137872";"cluster_6354"
"1220354";"cluster_6354"
"1166913";"cluster_6354"
"1177260";"cluster_6354"
"1186779";"cluster_6354"
"1146379";"cluster_6354"
"1146378";"cluster_6354"
"54682";"cluster_6354"
"127983";"cluster_6354"
"1125610";"cluster_6354"
"1173108";"cluster_6071"
"1163788";"cluster_6071"
"1133850";"cluster_6071"
"1012976";"cluster_6071"
"1183502";"cluster_6071"
"186787";"cluster_6071"
"1012977";"cluster_6071"
"1175001";"cluster_6356"
"1184995";"cluster_6356"
"1165208";"cluster_6356"
"1135674";"cluster_6356"
"175222";"cluster_6356"
"1144811";"cluster_6356"
"1214352";"cluster_6356"
"1081456";"cluster_6363"
"1081766";"cluster_6363"
"53793";"cluster_6363"
"1181434";"cluster_6363"
"1156270";"cluster_6363"
"1149281";"cluster_6363"
"1202414";"cluster_6363"
"1161834";"cluster_6363"
"1170324";"cluster_6363"
"1100244";"cluster_6363"
"1115848";"cluster_6363"
"1100243";"cluster_6363"
"1115847";"cluster_6363"
"1131157";"cluster_6363"
"1062440";"cluster_6363"
"1077801";"cluster_6363"
"1082091";"cluster_6365"
"1156605";"cluster_6365"
"1116817";"cluster_6365"
"1101209";"cluster_6365"
"1067274";"cluster_6365"
"1101208";"cluster_6365"
"1066013";"cluster_6365"
"1204212";"cluster_6365"
"1116816";"cluster_6365"
"1081967";"cluster_6365"
"1081849";"cluster_6365"
"1060915";"cluster_6365"
"1101207";"cluster_6365"
"1204210";"cluster_6365"
"1116815";"cluster_6365"
"1171011";"cluster_6365"
"1181949";"cluster_6365"
"44950";"cluster_6365"
"1131807";"cluster_6365"
"1162308";"cluster_6365"
"1005247";"cluster_6365"
"1142273";"cluster_6365"
"1149712";"cluster_6365"
"1139818";"cluster_4656"
"132972";"cluster_4656"
"1179249";"cluster_4656"
"1155019";"cluster_4656"
"1184478";"cluster_6358"
"1158117";"cluster_6358"
"181433";"cluster_6358"
"1212613";"cluster_6358"
"1151751";"cluster_6358"
"1135070";"cluster_6358"
"1164712";"cluster_6358"
"1212611";"cluster_6358"
"1174373";"cluster_6358"
"1090731";"cluster_6367"
"1064280";"cluster_6367"
"44958";"cluster_6367"
"1091042";"cluster_6367"
"1090645";"cluster_6367"
"1067643";"cluster_6367"
"1152723";"cluster_6367"
"1152724";"cluster_6367"
"1065904";"cluster_6367"
"1175923";"cluster_6367"
"1136565";"cluster_6367"
"1137841";"cluster_6362"
"1063439";"cluster_6362"
"214620";"cluster_6362"
"1029807";"cluster_6362"
"1125523";"cluster_6362"
"1092930";"cluster_6362"
"1125521";"cluster_6362"
"1125522";"cluster_6362"
"1177228";"cluster_6362"
"1186753";"cluster_6362"
"1153687";"cluster_6362"
"1159632";"cluster_6362"
"1109884";"cluster_6362"
"1109885";"cluster_6362"
"1109886";"cluster_6362"
"1068694";"cluster_6362"
"1093641";"cluster_6362"
"1166889";"cluster_6362"
"1093380";"cluster_6362"
"1065560";"cluster_6362"
"1146353";"cluster_6362"
"1152309";"cluster_6359"
"1135980";"cluster_6359"
"1215161";"cluster_6359"
"1215163";"cluster_6359"
"1175316";"cluster_6359"
"175357";"cluster_6359"
"1088951";"cluster_6359"
"1089847";"cluster_6359"
"1059453";"cluster_6359"
"1067097";"cluster_6359"
"1088962";"cluster_6359"
"1065222";"cluster_6359"
"1215165";"cluster_6359"
"55916";"cluster_6099"
"1138943";"cluster_6099"
"1167736";"cluster_6099"
"1154370";"cluster_6099"
"1096502";"cluster_6099"
"1096788";"cluster_6099"
"1066585";"cluster_6099"
"1063491";"cluster_6099"
"1187651";"cluster_6099"
"1111612";"cluster_6099"
"1111610";"cluster_6099"
"1111611";"cluster_6099"
"1178356";"cluster_6099"
"1223395";"cluster_6099"
"1068505";"cluster_6099"
"1096033";"cluster_6099"
"1127259";"cluster_6099"
"1127257";"cluster_6099"
"1127258";"cluster_6099"
"1160177";"cluster_6099"
"1147127";"cluster_6099"
"1152446";"cluster_6377"
"1088420";"cluster_6377"
"1078896";"cluster_6377"
"1122763";"cluster_6377"
"1158709";"cluster_6377"
"1107126";"cluster_6377"
"1165637";"cluster_6377"
"1215727";"cluster_6377"
"1136179";"cluster_6377"
"1215726";"cluster_6377"
"1101853";"cluster_6384"
"1117464";"cluster_6384"
"1117463";"cluster_6384"
"1150018";"cluster_6384"
"1132319";"cluster_6384"
"1182365";"cluster_6384"
"1171545";"cluster_6384"
"1082819";"cluster_6384"
"1082568";"cluster_6384"
"1083352";"cluster_6384"
"1075992";"cluster_6384"
"1077151";"cluster_6384"
"1076331";"cluster_6384"
"1156847";"cluster_6384"
"1117465";"cluster_6384"
"1101854";"cluster_6384"
"124797";"cluster_6384"
"1162692";"cluster_6384"
"172579";"cluster_6384"
"1101852";"cluster_6384"
"1179620";"cluster_6388"
"1155237";"cluster_6388"
"1097398";"cluster_6388"
"1059224";"cluster_6388"
"1140173";"cluster_6388"
"1226781";"cluster_6388"
"1226780";"cluster_6388"
"1097427";"cluster_6388"
"1097032";"cluster_6388"
"1077659";"cluster_6388"
"1071434";"cluster_6388"
"1113421";"cluster_6388"
"1129068";"cluster_6388"
"1129070";"cluster_6388"
"1129069";"cluster_6388"
"1113422";"cluster_6388"
"1113423";"cluster_6388"
"1188600";"cluster_6388"
"1065895";"cluster_6386"
"1062184";"cluster_6386"
"1186443";"cluster_6386"
"1092395";"cluster_6386"
"1092369";"cluster_6386"
"1159406";"cluster_6386"
"45610";"cluster_6386"
"1092232";"cluster_6386"
"1176823";"cluster_6386"
"1124846";"cluster_6386"
"1124847";"cluster_6386"
"1124845";"cluster_6386"
"1219159";"cluster_6386"
"1166589";"cluster_6386"
"1109216";"cluster_6386"
"1137449";"cluster_6386"
"1109214";"cluster_6386"
"1109215";"cluster_6386"
"1059547";"cluster_6386"
"1146087";"cluster_6386"
"1153388";"cluster_6386"
"1164490";"cluster_6184"
"1151621";"cluster_6184"
"1158007";"cluster_6184"
"1174105";"cluster_6184"
"1184245";"cluster_6184"
"1211867";"cluster_6184"
"1105143";"cluster_6184"
"1105142";"cluster_6184"
"1105141";"cluster_6184"
"1134814";"cluster_6184"
"1120780";"cluster_6184"
"1120781";"cluster_6184"
"1120779";"cluster_6184"
"39319";"cluster_6379"
"1154826";"cluster_6379"
"1225054";"cluster_6379"
"1095770";"cluster_6379"
"1178969";"cluster_6379"
"1095128";"cluster_6379"
"1067827";"cluster_6379"
"1139545";"cluster_6379"
"1062862";"cluster_6379"
"1095486";"cluster_6379"
"1066154";"cluster_6379"
"1164603";"cluster_6382"
"1184364";"cluster_6382"
"1212245";"cluster_6382"
"1134943";"cluster_6382"
"1174239";"cluster_6382"
"1158069";"cluster_6382"
"1151693";"cluster_6382"
"1212246";"cluster_6382"
"180876";"cluster_6382"
"1132185";"cluster_6392"
"1205219";"cluster_6392"
"1171404";"cluster_6392"
"1182241";"cluster_6392"
"1142532";"cluster_6392"
"1162576";"cluster_6392"
"1179975";"cluster_6315"
"1188926";"cluster_6315"
"1140513";"cluster_6315"
"1168937";"cluster_6315"
"1227566";"cluster_6315"
"122329";"cluster_6315"
"1219756";"cluster_6393"
"1093461";"cluster_6393"
"1109565";"cluster_6393"
"1067766";"cluster_6393"
"194090";"cluster_6393"
"1219758";"cluster_6393"
"1153520";"cluster_6393"
"1159516";"cluster_6393"
"1186615";"cluster_6393"
"1177022";"cluster_6393"
"1137644";"cluster_6393"
"1219757";"cluster_6393"
"1166754";"cluster_6393"
"1219759";"cluster_6393"
"1125200";"cluster_6393"
"1088598";"cluster_6277"
"1070108";"cluster_6277"
"37347";"cluster_6277"
"1152467";"cluster_6277"
"1175550";"cluster_6277"
"1076504";"cluster_6277"
"1136206";"cluster_6277"
"1088735";"cluster_6277"
"1089588";"cluster_6277"
"1066215";"cluster_6277"
"1082440";"cluster_890"
"1083222";"cluster_890"
"1171944";"cluster_890"
"1150243";"cluster_890"
"1102371";"cluster_890"
"1102370";"cluster_890"
"1102372";"cluster_890"
"1084201";"cluster_890"
"1117981";"cluster_890"
"1117979";"cluster_890"
"1117980";"cluster_890"
"1182694";"cluster_890"
"1077075";"cluster_890"
"1072058";"cluster_890"
"1157031";"cluster_890"
"35640";"cluster_890"
"1206643";"cluster_890"
"1074658";"cluster_890"
"1132706";"cluster_890"
"1163005";"cluster_890"
"1171710";"cluster_6237"
"1182508";"cluster_6237"
"55346";"cluster_6237"
"1008087";"cluster_6237"
"1142769";"cluster_6237"
"1132480";"cluster_6237"
"1152070";"cluster_6407"
"1214097";"cluster_6407"
"1106141";"cluster_6407"
"1121777";"cluster_6407"
"1165138";"cluster_6407"
"1135589";"cluster_6407"
"1214095";"cluster_6407"
"1088905";"cluster_6407"
"1076620";"cluster_6407"
"173507";"cluster_6407"
"1090159";"cluster_6407"
"1174912";"cluster_6407"
"1072049";"cluster_6407"
"1214099";"cluster_6407"
"1184921";"cluster_6407"
"1106142";"cluster_6407"
"1106143";"cluster_6407"
"1078256";"cluster_6407"
"1121779";"cluster_6407"
"1121778";"cluster_6407"
"1088411";"cluster_6407"
"1144758";"cluster_6407"
"1158380";"cluster_6407"
"1062405";"cluster_6177"
"1149679";"cluster_6177"
"1081958";"cluster_6177"
"1082136";"cluster_6177"
"44900";"cluster_6177"
"1066083";"cluster_6177"
"1082258";"cluster_6177"
"1170956";"cluster_6177"
"1059953";"cluster_6177"
"1131754";"cluster_6177"
"1164539";"cluster_6405"
"1134865";"cluster_6405"
"40056";"cluster_6405"
"1184293";"cluster_6405"
"1212019";"cluster_6405"
"1120857";"cluster_6405"
"1120855";"cluster_6405"
"1120856";"cluster_6405"
"1087397";"cluster_6405"
"1087668";"cluster_6405"
"1087759";"cluster_6405"
"1072665";"cluster_6405"
"1070724";"cluster_6405"
"1072269";"cluster_6405"
"1174156";"cluster_6405"
"1081604";"cluster_6404"
"1081531";"cluster_6404"
"1081366";"cluster_6404"
"1100700";"cluster_6404"
"1071361";"cluster_6404"
"1100699";"cluster_6404"
"1100698";"cluster_6404"
"1074476";"cluster_6404"
"1116303";"cluster_6404"
"1116302";"cluster_6404"
"1116304";"cluster_6404"
"1203186";"cluster_6404"
"184554";"cluster_6404"
